T,RESIDUALS,SIG_RESID
2007.92881,-0.43067,4.95487
2007.93155,-4.71261,4.96356
2007.93429,-2.45154,5.08260
2007.93702,-3.74647,5.04263
2007.93976,-2.76842,5.12518
2007.94250,3.30361,4.96443
2007.94524,-1.60740,5.09651
2007.94798,-6.77547,5.07218
2007.95071,1.78738,5.13039
2007.95345,0.88616,5.14690
2007.95619,3.11284,5.12605
2007.95893,9.73640,5.03047
2007.96167,2.36884,5.02700
2007.96440,0.16015,5.00875
2007.96714,-3.88470,5.15907
2007.96988,-8.33772,5.10868
2007.97262,-2.11791,5.05741
2007.97535,-5.65030,4.99746
2007.97809,6.91610,5.13127
2007.98083,1.50629,5.04959
2007.98357,7.57624,4.99485
2007.98631,2.68395,5.15995
2007.98904,0.95639,5.08522
2007.99178,-1.12443,5.03830
2007.99452,-3.13254,5.02527
2007.99726,-0.20195,4.88798
2008.00000,-0.17367,5.00007
2008.00273,-0.25272,4.90449
2008.00547,5.61390,4.95663
2008.00821,-2.79683,5.33200
2008.01095,3.15307,4.97314
2008.01368,-0.71239,4.88016
2008.01642,-0.59825,4.84019
2008.01916,-4.10650,5.00529
2008.02190,2.30984,4.94968
2008.02464,-3.98125,4.98009
2008.02737,-0.60577,4.85497
2008.03011,-0.48373,5.00964
2008.03285,-4.72415,4.82803
2008.03559,-0.74004,4.85758
2008.03833,4.71359,5.00704
2008.04106,-6.13327,4.92101
2008.04380,-3.17764,4.90624
2008.04654,-0.03451,4.88452
2008.04928,-3.75391,4.84194
2008.05201,-5.96484,4.86367
2008.05475,0.52268,4.82283
2008.05749,-0.89735,4.81414
2008.06023,-2.36794,4.79850
2008.06297,1.83789,4.80545
2008.06570,1.59713,4.82196
2008.06844,-1.21221,4.82804
2008.07118,3.71384,4.82978
2008.07392,2.29328,4.82631
2008.07666,7.62810,5.08525
2008.07939,-2.32271,5.06353
2008.08213,-5.31215,4.90104
2008.08487,-4.83825,4.82023
2008.08761,-2.17199,4.83761
2008.09034,-3.43740,4.85760
2008.09308,1.06952,4.86107
2008.09582,-0.34624,4.97404
2008.09856,-2.15869,5.00010
2008.10130,4.47418,5.03139
2008.10403,-0.46966,4.90192
2008.10677,2.33880,4.83414
2008.10951,1.77555,4.82024
2008.11225,4.34757,4.86108
2008.11498,3.45187,4.82806
2008.11772,4.95544,4.86890
2008.12046,6.00628,4.81242
2008.12320,3.63937,4.89150
2008.12594,3.51171,4.78635
2008.12867,7.11730,4.81851
2008.13141,6.11313,4.82633
2008.13415,8.45420,4.96188
2008.13689,5.77650,4.82546
2008.13963,13.06203,4.82199
2008.14236,5.72079,4.81243
2008.14510,8.43277,4.85240
2008.14784,8.56996,4.85066
2008.15058,3.98037,4.85935
2008.15331,-3.44001,4.81591
2008.15605,7.36582,4.80374
2008.15879,-0.08114,4.80027
2008.16153,1.01710,4.87674
2008.16427,-5.55046,4.89585
2008.16700,-2.21882,4.83764
2008.16974,0.63303,4.82026
2008.17248,-4.25294,4.79767
2008.17522,3.03530,4.92019
2008.17796,3.61672,4.89499
2008.18069,1.35335,4.87153
2008.18343,2.60916,4.84546
2008.18617,4.10317,4.79941
2008.18891,-1.84762,4.83851
2008.19164,1.72978,4.86197
2008.19438,-1.53663,4.83938
2008.19712,3.84716,4.95843
2008.19986,9.34614,4.88804
2008.20260,-0.20668,4.82287
2008.20533,4.55571,4.85763
2008.20807,-4.89471,5.07486
2008.21081,1.23207,5.04793
2008.21355,1.93506,4.97581
2008.21629,-0.09874,4.96104
2008.21902,1.44967,4.98016
2008.22176,0.58429,4.94714
2008.22450,-0.14988,4.98885
2008.22724,0.17118,5.03838
2008.22997,2.01246,5.02274
2008.23271,3.48797,5.03664
2008.23545,-1.22830,5.02969
2008.23819,0.01567,4.95931
2008.24093,-0.89711,4.98625
2008.24366,-0.48966,4.93324
2008.24640,0.73105,4.89935
2008.24914,2.50201,4.93933
2008.25188,4.16123,4.98451
2008.25462,4.18871,4.89501
2008.25735,0.39847,4.89414
2008.26009,4.66350,4.90457
2008.26283,1.29982,4.92021
2008.26557,2.25443,4.93412
2008.26830,3.80734,4.94194
2008.27104,4.94255,4.98191
2008.27378,-4.74293,4.95237
2008.27652,0.04191,4.92717
2008.27926,4.96807,4.93412
2008.28199,4.93857,4.93586
2008.28473,1.17041,5.18263
2008.28747,1.14559,4.97496
2008.29021,6.82914,4.99756
2008.29295,6.48105,4.92544
2008.29568,10.73134,4.96193
2008.29842,-1.53499,5.00277
2008.30116,1.50707,4.98974
2008.30390,3.03554,4.92978
2008.30663,1.61741,5.00886
2008.30937,-2.02729,5.13659
2008.31211,-0.38656,5.07490
2008.31485,5.10761,5.00017
2008.31759,-0.40277,5.16266
2008.32032,4.87331,5.07055
2008.32306,-0.30614,5.08446
2008.32580,2.60989,5.26171
2008.32854,-4.90258,5.05839
2008.33128,0.82645,5.08880
2008.33401,4.31699,5.03754
2008.33675,3.75106,5.00365
2008.33949,-0.11933,5.06969
2008.34223,-1.59618,5.05579
2008.34496,-8.57347,5.12269
2008.34770,-3.15518,5.13052
2008.35044,3.26669,4.99671
2008.35318,4.82315,5.07751
2008.35592,6.46922,5.08360
2008.35865,5.02191,5.01322
2008.36139,3.96423,5.03929
2008.36413,5.83120,5.13834
2008.36687,-7.43618,4.99671
2008.36961,1.95511,4.98715
2008.37234,0.56908,4.97847
2008.37508,2.25175,4.98194
2008.37782,4.37513,4.98629
2008.38056,5.59722,4.95327
2008.38329,10.66605,5.23219
2008.38603,0.05963,4.97152
2008.38877,8.90296,5.07753
2008.39151,-1.16493,5.16615
2008.39425,-5.09303,5.00802
2008.39698,2.87467,4.97934
2008.39972,8.84018,4.98195
2008.40246,3.36451,4.96631
2008.40520,3.72069,4.98195
2008.40794,3.21772,5.01758
2008.41067,1.81262,4.96979
2008.41341,-1.89160,4.96979
2008.41615,0.99007,4.94025
2008.41889,1.16366,4.95589
2008.42162,-7.14984,5.07319
2008.42436,-2.43939,4.97501
2008.42710,-1.83800,4.98457
2008.42984,-3.09264,4.99934
2008.43258,-6.70131,5.13923
2008.43531,-5.04498,5.08102
2008.43805,-3.70264,5.09666
2008.44079,-3.37729,4.96024
2008.44353,-9.09690,4.91940
2008.44626,-1.99647,5.01933
2008.44900,1.18903,4.94895
2008.45174,-0.03040,5.08537
2008.45448,5.46426,5.07060
2008.45722,2.33202,4.92549
2008.45995,-1.26610,4.92375
2008.46269,-0.13809,4.94200
2008.46543,-1.33494,4.98197
2008.46817,0.88437,4.93505
2008.47091,-2.70214,4.93505
2008.47364,5.00752,4.88900
2008.47638,4.89639,4.92463
2008.47912,2.34146,4.97068
2008.48186,3.12676,4.92897
2008.48459,2.05230,5.00978
2008.48733,2.36609,4.89509
2008.49007,-0.72786,4.89769
2008.49281,1.60547,4.98024
2008.49555,-8.66590,4.92898
2008.49828,-0.06698,4.92029
2008.50102,-2.12074,4.91421
2008.50376,1.62383,4.95070
2008.50650,-0.81925,5.03759
2008.50924,-4.09299,4.98111
2008.51197,2.98264,4.95939
2008.51471,0.55165,4.96113
2008.51745,5.78406,4.96287
2008.52019,11.17486,4.93941
2008.52292,0.83208,5.10190
2008.52566,-4.87727,5.08886
2008.52840,2.92681,4.92290
2008.53114,-0.05065,4.99937
2008.53388,4.85834,4.98286
2008.53661,-1.26519,4.96287
2008.53935,-1.21523,4.91595
2008.54209,4.52921,4.86295
2008.54483,8.03417,5.13752
2008.54757,5.69864,5.11580
2008.55030,6.71064,4.92812
2008.55304,1.55517,4.94724
2008.55578,5.97525,4.95071
2008.55852,3.67990,4.98200
2008.56125,0.99210,4.94637
2008.56399,-1.04811,4.92899
2008.56673,3.82726,4.92899
2008.56947,5.44923,4.93681
2008.57221,7.37581,5.00198
2008.57494,5.44300,5.13058
2008.57768,7.77982,5.16360
2008.58042,6.02626,4.91857
2008.58316,6.65635,4.92900
2008.58590,7.22309,4.95767
2008.58863,1.54349,5.01849
2008.59137,1.69255,4.91510
2008.59411,0.57328,4.88382
2008.59685,-2.11631,5.03066
2008.59958,5.38180,5.14796
2008.60232,1.62159,5.13145
2008.60506,1.23409,5.00546
2008.60780,1.96230,5.00025
2008.61054,1.03322,4.98982
2008.61327,4.40387,5.02197
2008.61601,7.11924,5.03414
2008.61875,4.76535,5.00633
2008.62149,4.68619,5.01155
2008.62423,2.51878,5.02371
2008.62696,-3.71888,5.02371
2008.62970,4.59722,5.08975
2008.63244,0.65907,5.02024
2008.63518,2.61869,5.01676
2008.63791,0.88608,5.04804
2008.64065,9.00524,4.98374
2008.64339,5.10617,5.03067
2008.64613,8.36389,5.09844
2008.64887,5.93439,5.49377
2008.65160,2.02467,5.04370
2008.65434,2.02375,5.32956
2008.65708,3.00561,5.20618
2008.65982,3.83828,5.08888
2008.66256,6.20474,5.09236
2008.66529,-4.75001,5.11147
2008.66803,-6.33895,5.08367
2008.67077,1.47591,5.12538
2008.67351,-1.11042,5.12190
2008.67624,3.90604,5.37300
2008.67898,4.65832,5.12798
2008.68172,2.64640,5.09323
2008.68446,1.94028,5.07672
2008.68720,1.62797,5.05934
2008.68993,-0.90853,5.14971
