T,RESIDUALS,SIG_RESID
2002.88569,2.33366,2.57045
2002.88843,5.41676,2.75172
2002.89117,1.13700,2.58904
2002.89391,-0.53360,2.56115
2002.89665,2.72594,2.51002
2002.89938,1.85965,2.56735
2002.90212,2.96652,2.60918
2002.90486,2.21057,2.56735
2002.90760,1.58880,2.69595
2002.91034,0.81522,2.58284
2002.91307,1.33783,2.48059
2002.91581,1.63963,2.45115
2002.91855,0.69265,2.66806
2002.92129,2.27088,2.66496
2002.92402,3.25432,2.67271
2002.92676,-0.23101,2.59214
2002.92950,0.94589,2.60608
2002.93224,-1.21197,2.45115
2002.93498,2.75440,2.71299
2002.93771,2.45603,2.69130
2002.94045,1.10991,2.77031
2002.94319,0.89904,2.49763
2002.94593,-1.53456,2.58439
2002.94867,0.36512,2.51467
2002.95140,-0.36394,2.64947
2002.95414,0.23929,2.79665
2002.95688,-0.67120,2.76411
2002.95962,-1.78339,2.61848
2002.96235,1.15171,2.50383
2002.96509,0.12011,2.69440
2002.96783,-0.43218,2.85862
2002.97057,-0.78517,2.59059
2002.97331,1.07617,2.53946
2002.97604,0.70982,2.55341
2002.97878,2.81180,2.54876
2002.98152,2.69910,2.59834
2002.98426,0.89974,2.58439
2002.98700,-0.50428,3.29395
2002.98973,0.55404,2.51157
2002.99247,1.37270,2.51932
2002.99521,-0.14129,2.58904
2002.99795,0.92508,2.79820
2003.00342,1.42488,2.80440
2003.00616,3.26133,2.83693
2003.00890,2.34614,2.79665
2003.01164,2.43633,2.88031
2003.01437,1.43289,2.66031
2003.01711,3.67882,2.85552
2003.01985,2.63914,2.73933
2003.02259,0.60283,2.74398
2003.02533,0.32892,2.67736
2003.02806,-0.14561,2.73623
