T,RESIDUALS,SIG_RESID
2013.92744,1.16442,1.58591
2013.93018,0.00169,2.70267
2013.93292,1.38033,1.58726
2013.93566,0.20234,1.56980
2013.93839,1.63974,1.54160
2013.94113,1.61454,1.59263
2013.94301,0.81439,2.52955
2013.94661,-0.70563,1.62754
2013.94935,0.26641,1.63694
2013.95208,0.07888,1.56041
2013.95482,-1.20320,1.73226
2013.95756,-0.66884,1.56444
2013.96030,-1.26502,1.62754
2013.96303,-0.42974,1.59935
2013.96577,-2.05298,1.57115
2013.96851,0.68025,1.61815
2013.97125,-0.66603,1.60741
2013.97399,-0.21081,1.62218
2013.97672,0.20791,1.59936
2013.97946,-1.54686,1.58727
2013.98220,0.85988,1.57116
2013.98494,-0.15985,1.56579
2013.98765,0.39040,1.61547
2013.99041,0.00428,1.63427
2013.99315,0.85716,1.59802
2013.99589,-0.60942,1.60205
2013.99863,-0.54344,1.64502
2014.00410,0.06021,1.62086
2014.00684,-1.14511,1.64234
2014.00958,-1.52885,1.59938
2014.01232,-0.20801,1.61012
2014.01505,-0.56559,1.64235
2014.01779,-1.05057,1.62758
2014.02053,-0.20196,1.60073
2014.02327,-1.35674,1.63832
2014.02600,-1.43292,1.62893
2014.02874,-1.25748,1.61148
2014.03148,-2.58644,1.57657
2014.03422,0.25823,1.60343
2014.03696,0.05351,1.59134
2014.03969,0.19842,1.61283
2014.04243,-0.63804,1.63297
2014.04517,-0.91388,1.59538
2014.04789,0.03820,1.62223
2014.05063,-2.40237,1.57256
2014.05336,-0.93630,1.59942
2014.05612,-0.67484,1.60479
2014.05886,-1.53248,1.60211
2014.06160,-0.73247,1.59137
2014.06433,-1.62182,1.63031
2014.06707,-1.26552,1.64508
2014.06981,-1.50557,1.60078
2014.07252,-0.93568,1.58332
2014.07528,-1.67760,1.59407
2014.07801,-2.44864,1.61824
2014.08076,-1.02724,1.63972
2014.08350,-1.51403,1.60079
2014.08624,0.15383,1.63302
2014.09017,0.69466,6.35775
2014.09171,-2.32447,1.72968
2014.09445,-1.25965,1.64376
2014.09709,0.09982,1.68941
2014.09995,-0.01527,1.59544
2014.10267,-2.00035,1.63706
2014.10540,-0.80783,1.58336
2014.10814,-0.31575,1.62633
2014.11088,-0.69302,1.63976
2014.11362,-1.86265,1.64916
2014.11635,-1.14264,1.63573
2014.11909,-1.20599,1.64245
2014.12183,-1.00370,1.66528
2014.12456,-3.03174,2.18877
2014.12735,-1.84953,1.65051
2014.13004,-1.98502,1.61024
2014.13278,-1.62121,1.66797
2014.13536,0.16428,1.77268
2014.13826,1.00930,1.79416
2014.14099,1.25697,1.59817
2014.14373,0.02227,1.58072
2014.14647,-0.08683,1.64382
2014.14921,0.56167,1.69484
2014.15195,0.34178,1.61698
2014.15468,-1.01650,1.70290
2014.15741,-1.98816,1.69351
2014.16016,-2.36135,1.68948
2014.16290,-2.25289,1.71902
2014.16564,-2.36086,1.65995
2014.16837,-3.11525,1.72305
2014.17111,-1.01308,1.77138
2014.17385,-1.87735,1.74990
2014.17659,-1.48207,1.72574
2014.17936,-0.41136,1.72709
2014.18206,-1.71486,1.69353
2014.18480,-0.43895,1.82911
2014.18754,-0.89852,1.79958
2014.19028,-0.69656,1.67877
2014.19301,-1.07609,1.69623
2014.19575,-1.48911,1.63851
2014.19849,-1.88563,1.74993
2014.20123,-0.39566,1.75798
2014.20399,0.86775,1.64523
2014.20670,-1.23626,1.65463
2014.20944,-0.49286,1.63449
2014.21218,-0.55399,1.65195
2014.21492,-0.35066,1.67477
2014.21765,0.44411,1.63450
2014.22039,-2.80569,2.45859
2014.22313,-0.21505,1.66806
2014.22587,-0.03399,1.74727
2014.22861,-0.13252,1.64659
2014.23134,-1.72164,1.64794
2014.23408,-1.01337,1.61840
2014.23659,-1.91579,1.84392
2014.24049,-2.88525,3.06112
2014.24230,-0.08628,1.62110
2014.24501,-0.38354,1.75265
2014.24777,0.41158,1.73252
2014.25051,-0.57398,1.59962
2014.25325,-0.39120,1.65735
2014.25598,0.01689,1.66809
2014.25872,0.96130,1.86809
2014.26146,1.06000,1.68017
2014.26420,-0.42501,1.62648
2014.26694,-0.27973,1.63722
2014.26967,0.72081,1.63991
2014.27241,-0.05639,1.66407
2014.27464,1.69970,2.18484
