T,RESIDUALS,SIG_RESID
2010.87474,1.56119,1.72877
2010.87748,1.12075,1.69337
2010.88021,2.23135,1.91757
2010.88295,0.50199,1.76565
2010.88569,-0.05632,1.68600
2010.88843,-2.47956,1.74352
2010.89117,-2.48074,1.76565
2010.89390,-1.31684,1.67420
2010.89664,-2.34186,1.65944
2010.89938,2.00622,1.68305
2010.90212,-0.47261,1.67420
2010.90485,-1.31633,1.68895
2010.90759,1.40107,1.69042
2010.91033,5.52259,1.68747
2010.91307,0.46624,1.68157
2010.91581,0.95903,1.68305
2010.91854,1.71196,1.75533
2010.92128,-0.21496,1.66535
2010.92402,1.45229,1.67862
2010.92676,0.27870,1.68010
2010.92950,0.95229,1.69042
2010.93223,0.85406,1.68010
2010.93497,-3.57798,1.69190
2010.93771,-0.32482,1.77893
2010.94045,-1.71046,1.70517
2010.94318,1.34712,1.68895
2010.94592,-0.39009,1.69485
2010.94866,0.73792,1.66387
2010.95140,0.38717,1.73025
2010.95414,-0.67134,1.79220
2010.95687,0.48939,1.67715
2010.95961,2.01638,1.71845
2010.96235,2.14062,1.69042
2010.96509,0.34413,1.69485
2010.96783,0.11791,1.68452
2010.97056,1.43297,1.66977
2010.97330,1.50532,1.67419
2010.97604,3.90995,1.67124
2010.97878,2.58589,1.68010
2010.98151,2.47012,1.68157
