T,RESIDUALS,SIG_RESID
1999.70431,0.40818,1.53108
1999.70705,-1.33289,1.58864
1999.70979,0.36471,1.65426
1999.71253,-0.14304,1.61512
1999.71526,-2.37112,1.60706
1999.71800,1.11448,1.54259
1999.72074,0.74374,1.58289
1999.72348,-0.76631,1.62203
1999.72621,0.18332,1.77514
1999.72895,-1.13537,1.68189
1999.73169,-2.83136,1.64966
1999.73443,-2.06366,1.65541
1999.73717,0.23074,1.58519
1999.73990,1.75984,1.68765
1999.74264,0.74965,1.69225
1999.74538,0.45118,1.75442
1999.74812,-0.57158,1.73600
1999.75086,0.64238,1.74290
1999.75359,0.49507,1.63699
1999.75633,0.10349,1.62318
1999.75907,0.39065,1.63354
1999.76181,-0.19345,1.62088
1999.76454,-1.51280,1.61052
1999.76728,-0.30140,1.62433
1999.77002,0.52476,1.58519
1999.77276,1.02668,1.58979
1999.77550,-0.83963,1.54835
1999.77823,-0.29516,1.66232
1999.78097,-0.73992,1.62548
1999.78371,1.17811,1.59440
1999.78645,0.32993,1.61052
1999.78919,2.36354,1.56677
1999.79192,0.98296,1.57598
1999.79466,0.85719,1.61052
1999.79740,-0.06777,1.65541
1999.80014,-0.63690,1.63124
1999.80287,0.97578,1.58404
1999.80561,-1.33269,1.59210
1999.80835,-1.91533,1.63469
1999.81109,-2.13613,1.63469
1999.81383,-4.95307,1.65311
1999.81656,-0.82916,1.55526
1999.81930,-0.92838,1.63469
1999.82204,-1.91174,1.64851
1999.82478,0.38279,1.68535
1999.82752,0.08720,1.56217
1999.83025,0.11949,1.64160
1999.83299,1.81969,1.57368
1999.83573,1.45578,1.55181
1999.83847,-1.14621,1.58750
1999.84120,1.18971,1.62088
1999.84394,-0.09845,1.58980
1999.84668,0.36232,1.56677
1999.84942,-1.16897,1.58404
1999.85216,0.63068,1.52878
1999.85489,-0.41372,1.56908
1999.85763,-1.92417,1.55872
1999.86037,-0.17565,1.57944
1999.86311,-1.63316,1.59671
1999.86585,1.26430,1.60592
1999.86858,-0.82525,1.58404
1999.87132,-0.01382,1.57368
1999.87406,-1.56539,1.60822
1999.87680,-3.25095,1.56793
1999.87953,1.03150,1.57368
1999.88227,-1.76304,1.55757
1999.88501,-1.78956,1.56678
1999.88775,-1.45204,1.61168
1999.89049,1.40251,1.54606
1999.89322,-0.68289,1.63816
1999.89596,1.56576,1.67384
1999.89870,0.23646,1.64506
1999.90144,1.47223,1.63240
1999.90418,1.04407,1.51958
1999.90691,2.62198,1.52073
1999.90965,3.44898,1.55757
1999.91239,0.81307,1.63586
1999.91513,0.46226,1.66233
1999.91786,1.12155,1.52879
1999.92060,2.90995,1.56218
1999.92334,2.56847,1.63816
1999.92608,2.11611,1.55297
1999.92882,2.21088,1.57139
1999.93155,1.01579,1.56333
1999.93429,4.04884,1.66464
1999.93703,2.98803,1.56794
1999.93977,1.99638,1.53570
1999.94251,2.03090,1.55758
1999.94524,2.87058,1.57830
1999.94798,2.90443,1.64852
1999.95072,2.22646,1.62090
1999.95289,2.96433,2.19645
1999.96167,3.86650,1.69572
1999.96441,3.86652,1.56909
1999.96715,6.11375,1.60248
1999.96988,3.36120,1.68421
1999.97262,4.52788,1.62781
1999.97536,4.60179,1.61744
1999.97810,3.33193,1.57024
1999.98084,3.18632,1.50002
1999.98357,4.46996,1.54146
1999.98905,1.15199,1.57370
1999.99179,1.52540,1.58061
1999.99452,0.87007,1.52305
1999.99726,1.13602,1.55643
2000.00274,-0.71624,1.57600
2000.00548,0.91055,1.51384
2000.00821,-0.70536,1.54032
2000.01095,1.57002,1.50463
2000.01369,0.16471,1.51844
2000.01643,-1.05331,1.52420
2000.01916,-0.27001,1.49081
2000.02190,-0.83940,1.47469
2000.02464,-0.16747,1.49657
2000.02738,4.66478,1.56334
2000.03012,0.07036,1.58291
2000.03285,0.11226,1.54262
2000.03559,-1.02150,1.55183
2000.03833,0.89907,1.56334
2000.04107,0.45998,1.50924
2000.04381,1.62424,1.54262
2000.04654,1.60884,1.51845
2000.04928,-0.11621,1.53226
2000.05202,2.26410,1.55529
2000.05476,-0.67324,1.58522
2000.05749,1.12677,1.60019
2000.06023,0.37715,1.57371
2000.06297,0.14290,1.49657
2000.06571,2.22501,1.56680
2000.06845,1.81049,1.53687
2000.07118,1.60433,1.57831
2000.07392,1.34556,1.56795
2000.07666,1.21016,1.59443
2000.07940,0.21713,1.54953
2000.08214,1.75949,1.55644
2000.08487,0.71222,1.52190
2000.08761,1.12934,1.52075
2000.09035,2.28484,1.50464
2000.09309,3.43473,1.48276
2000.09582,2.04101,1.50464
2000.09856,2.06267,1.49543
2000.10130,3.37973,1.55875
2000.10404,2.17517,1.47931
2000.10678,1.16800,1.50349
2000.10951,1.35423,1.52421
2000.11225,0.31185,1.48276
2000.11499,1.31386,1.55069
2000.11773,-0.40073,1.50349
2000.12047,0.78406,1.53687
2000.12320,2.46026,1.51960
2000.12594,3.05484,1.50809
2000.12868,0.74082,1.47701
2000.13142,2.21020,1.46089
2000.13415,0.57096,1.48046
