T,RESIDUALS,SIG_RESID
2010.00684,4.12835,2.19523
2010.00958,5.24795,2.21208
2010.01232,4.05684,2.26073
2010.01505,3.20400,2.20085
2010.01779,3.37846,2.22331
2010.02053,4.38721,2.21208
2010.02327,3.12326,2.24015
2010.02600,2.98861,2.21021
2010.02874,1.91526,2.23453
2010.03148,1.96122,2.21956
2010.03422,3.38849,2.26260
2010.03696,3.79508,2.31687
2010.03969,2.72999,2.27196
2010.04243,3.76322,2.20834
2010.04517,2.00778,2.22892
2010.04791,1.81867,2.20834
2010.05065,0.26089,2.21770
2010.05338,0.09244,2.27570
2010.05612,2.28333,2.25138
2010.05886,-0.24043,2.20834
2010.06160,1.53215,2.20086
2010.06433,2.30707,2.20647
2010.06707,1.58135,2.20834
2010.06981,1.80097,2.27945
2010.07255,3.18395,2.27571
2010.07529,3.61529,2.23828
2010.07802,4.55998,2.20834
2010.08076,2.02603,2.18214
2010.08350,3.59145,2.17840
2010.08624,3.50123,2.18027
2010.08898,3.17238,2.23641
2010.09171,3.50589,2.20273
2010.09445,1.96677,2.26074
2010.09719,1.95202,2.27945
2010.09993,2.83464,2.18402
2010.10266,3.35764,2.21583
2010.10540,3.14200,2.22893
2010.10814,2.79375,2.22518
2010.11088,2.23386,2.30565
2010.11362,3.06036,2.21957
2010.11635,1.84222,2.20273
2010.11909,2.89047,2.19337
2010.12183,2.12609,2.23454
2010.12457,1.46709,2.19712
2010.12731,0.02147,2.22706
2010.13004,1.32123,2.19337
2010.13278,0.94136,2.18776
2010.13552,1.03587,2.19525
2010.13826,0.59976,2.18776
2010.14099,0.90902,2.15595
2010.14373,1.61966,2.26448
2010.14647,0.25268,2.27009
